#size threads block_size3/3-Join
1 1250001 53328780.1 10000000 6675585
2 1250001 38139099.3 10000000 6675585
3 1250001 31584880.4 10000000 6675585
4 1250001 32792237.2 10000000 6675585
6 1250001 31805752.3 10000000 6675585
8 1250001 34371805 10000000 6675585
16 1250001 32049515.2 10000000 6675585
32 1250001 34678725.2 10000000 6675585
1 156251 91372408.9 10000000 6675585
2 156251 58945009.1 10000000 6675585
3 156251 49263193 10000000 6675585
4 156251 44209243.8 10000000 6675585
6 156251 40477686.2 10000000 6675585
8 156251 39825947 10000000 6675585
16 156251 42216101.1 10000000 6675585
32 156251 43852756.2 10000000 6675585
1 46298 103328889.6 10000000 6675585
2 46298 70705360 10000000 6675585
3 46298 64248520.9 10000000 6675585
4 46298 57362942.4 10000000 6675585
6 46298 54481861.1 10000000 6675585
8 46298 52240385.1 10000000 6675585
16 46298 48319835.9 10000000 6675585
32 46298 47822882.9 10000000 6675585
1 19533 108797750.2 10000000 6675585
2 19533 68605864.4 10000000 6675585
3 19533 57646214.8 10000000 6675585
4 19533 50111980.8 10000000 6675585
6 19533 47018950.5 10000000 6675585
8 19533 43728669.7 10000000 6675585
16 19533 40564800.7 10000000 6675585
32 19533 43567028.9 10000000 6675585
1 10001 124600479.9 10000000 6675585
2 10001 79420955.1 10000000 6675585
3 10001 65440315.4 10000000 6675585
4 10001 60997353.7 10000000 6675585
6 10001 55481859.2 10000000 6675585
8 10001 54892255.4 10000000 6675585
16 10001 49765346.4 10000000 6675585
32 10001 51698489.9 10000000 6675585
1 5789 119088178.3 10000000 6675585
2 5789 79939167.8 10000000 6675585
3 5789 67637792.7 10000000 6675585
4 5789 62892381.8 10000000 6675585
6 5789 52996881.9 10000000 6675585
8 5789 54450186.5 10000000 6675585
16 5789 50564495.7 10000000 6675585
32 5789 51759311.1 10000000 6675585
1 3646 130023588.7 10000000 6675585
2 3646 78386538.9 10000000 6675585
3 3646 64753117.8 10000000 6675585
4 3646 57996157 10000000 6675585
6 3646 51894374.1 10000000 6675585
8 3646 47722160.1 10000000 6675585
16 3646 47195831.1 10000000 6675585
32 3646 45143099.1 10000000 6675585
1 2443 133533913.1 10000000 6675585
2 2443 79544047.6 10000000 6675585
3 2443 61976828 10000000 6675585
4 2443 59500018.7 10000000 6675585
6 2443 47995899.7 10000000 6675585
8 2443 49020684.3 10000000 6675585
16 2443 42990041.1 10000000 6675585
32 2443 43947481.9 10000000 6675585
1 1716 134088322.3 10000000 6675585
2 1716 80763777.2 10000000 6675585
3 1716 63044651.9 10000000 6675585
4 1716 57175065.1 10000000 6675585
6 1716 48599235.6 10000000 6675585
8 1716 49573994 10000000 6675585
16 1716 42803443.2 10000000 6675585
32 1716 45875919.1 10000000 6675585
1 1251 156292915.7 10000000 6675585
2 1251 96543262.2 10000000 6675585
3 1251 83141783 10000000 6675585
4 1251 71381553.3 10000000 6675585
6 1251 58259065 10000000 6675585
8 1251 61194817.3 10000000 6675585
16 1251 56666626.6 10000000 6675585
32 1251 55765890.7 10000000 6675585
1 941 160161423.1 10000000 6675585
2 941 98623026.8 10000000 6675585
3 941 78052738.9 10000000 6675585
4 941 76441884.5 10000000 6675585
6 941 61636201.9 10000000 6675585
8 941 55969148.7 10000000 6675585
16 941 55720578.3 10000000 6675585
32 941 53932780 10000000 6675585
1 725 148794691.8 10000000 6675585
2 725 98120490.5 10000000 6675585
3 725 79937037.8 10000000 6675585
4 725 72424758 10000000 6675585
6 725 61378463.7 10000000 6675585
8 725 60056740.9 10000000 6675585
16 725 53550211.8 10000000 6675585
32 725 52919243.5 10000000 6675585
1 570 153627783.5 10000000 6675585
2 570 97150112.1 10000000 6675585
3 570 82502263.7 10000000 6675585
4 570 76072031.7 10000000 6675585
6 570 65107117.3 10000000 6675585
8 570 60155531.9 10000000 6675585
16 570 54652214.4 10000000 6675585
32 570 55041317.2 10000000 6675585
1 457 193310052.6 10000000 6675585
2 457 122251659 10000000 6675585
