#size threads block_size3/3-Join
1 1250001 620724520.3 10000000 541274352
1 156251 692275117.6 10000000 541274352
1 46298 753461226.2 10000000 541274352
1 19533 772158703.3 10000000 541274352
1 10001 827187698.1 10000000 541274352
1 5789 820061103 10000000 541274352
1 3646 889715317.6 10000000 541274352
1 2443 881021904.3 10000000 541274352
1 1716 878602214.9 10000000 541274352
1 1251 976381893.6 10000000 541274352
1 941 970527889.9 10000000 541274352
1 725 974875410.9 10000000 541274352
1 570 973135242 10000000 541274352
1 457 1162666773.5 10000000 541274352
1 372 1147649628 10000000 541274352
1 307 1150991446.2 10000000 541274352
1 256 1126519920.2 10000000 541274352
1 216 1146545433.5 10000000 541274352
1 184 1149547461.3 10000000 541274352
1 158 1453773870.3 10000000 541274352
1 136 1545114953.3 10000000 541274352
1 119 1574718940 10000000 541274352
1 104 1566963019.4 10000000 541274352
2 1250001 361271047.9 10000000 541274352
2 156251 368645228 10000000 541274352
2 46298 394527460.1 10000000 541274352
2 19533 402763402.9 10000000 541274352
2 10001 431631041.3 10000000 541274352
2 5789 434247177.3 10000000 541274352
2 3646 453057120.7 10000000 541274352
2 2443 455110891 10000000 541274352
2 1716 458317597 10000000 541274352
2 1251 506831836.6 10000000 541274352
2 941 508545918.1 10000000 541274352
2 725 511170903 10000000 541274352
2 570 506233128 10000000 541274352
2 457 588752605.8 10000000 541274352
2 372 597604423.6 10000000 541274352
2 307 595075294.3 10000000 541274352
2 256 594944489.9 10000000 541274352
2 216 595454893.6 10000000 541274352
2 184 597352583.9 10000000 541274352
2 158 768787255.6 10000000 541274352
2 136 823497216.7 10000000 541274352
2 119 830994505.6 10000000 541274352
2 104 834628180.6 10000000 541274352
3 1250001 230802413.1 10000000 541274352
3 156251 248726239.4 10000000 541274352
3 46298 281995253.6 10000000 541274352
3 19533 281229652.1 10000000 541274352
3 10001 302799048.1 10000000 541274352
3 5789 300115608.4 10000000 541274352
3 3646 316746515.8 10000000 541274352
3 2443 317401839.3 10000000 541274352
3 1716 316483495.6 10000000 541274352
3 1251 347632683 10000000 541274352
3 941 343834369.1 10000000 541274352
3 725 342495660.5 10000000 541274352
3 570 348769599.9 10000000 541274352
3 457 413197931.7 10000000 541274352
3 372 416239940.6 10000000 541274352
3 307 415630690.6 10000000 541274352
3 256 412092151 10000000 541274352
3 216 415570959.2 10000000 541274352
3 184 415076935.4 10000000 541274352
3 158 536449359.6 10000000 541274352
3 136 567462501.2 10000000 541274352
3 119 582890956.2 10000000 541274352
3 104 584963673.9 10000000 541274352
4 1250001 217329621.5 10000000 541274352
4 156251 203941283.2 10000000 541274352
4 46298 224131048.8 10000000 541274352
4 19533 222865747.7 10000000 541274352
4 10001 238342881.5 10000000 541274352
4 5789 241065712.3 10000000 541274352
4 3646 253310467.8 10000000 541274352
4 2443 249622397.1 10000000 541274352
4 1716 252034737.2 10000000 541274352
4 1251 281910201.7 10000000 541274352
4 941 285131439.3 10000000 541274352
4 725 284009295.1 10000000 541274352
4 570 284077706.8 10000000 541274352
4 457 324886683.4 10000000 541274352
4 372 328946687 10000000 541274352
4 307 330507297.4 10000000 541274352
4 256 314594669.3 10000000 541274352
4 216 323736370.5 10000000 541274352
4 184 317011540.1 10000000 541274352
4 158 427217698.7 10000000 541274352
4 136 459339845.2 10000000 541274352
4 119 441079294.1 10000000 541274352
4 104 459115479.7 10000000 541274352
6 1250001 170947481.3 10000000 541274352
6 156251 147781790.2 10000000 541274352
6 46298 163669617.2 10000000 541274352
6 19533 165474263.1 10000000 541274352
6 10001 179808072.1 10000000 541274352
6 5789 181244508.4 10000000 541274352
6 3646 181900715.3 10000000 541274352
6 2443 183102341.5 10000000 541274352
6 1716 183459816.8 10000000 541274352
6 1251 203959185.6 10000000 541274352
6 941 204030970.2 10000000 541274352
6 725 202821642.5 10000000 541274352
6 570 203064121.1 10000000 541274352
6 457 224419650.1 10000000 541274352
6 372 230440233.7 10000000 541274352
6 307 227247423.1 10000000 541274352
6 256 227598993.8 10000000 541274352
6 216 235739760 10000000 541274352
6 184 233567909.1 10000000 541274352
6 158 309974527.8 10000000 541274352
6 136 321646080.6 10000000 541274352
6 119 329092478.1 10000000 541274352
6 104 321813082.6 10000000 541274352
8 1250001 163541178.6 10000000 541274352
8 156251 122295417.5 10000000 541274352
8 46298 134758430.8 10000000 541274352
8 19533 134511350.7 10000000 541274352
8 10001 149673795.9 10000000 541274352
8 5789 146191892.9 10000000 541274352
8 3646 147569710.5 10000000 541274352
8 2443 146108155.3 10000000 541274352
8 1716 145986511.8 10000000 541274352
8 1251 169224974.1 10000000 541274352
8 941 164761271.9 10000000 541274352
8 725 166196908.8 10000000 541274352
8 570 168139289.2 10000000 541274352
8 457 175962500.9 10000000 541274352
8 372 185589439.8 10000000 541274352
8 307 175740309.1 10000000 541274352
8 256 190419207.1 10000000 541274352
8 216 185907919.7 10000000 541274352
8 184 186416973.7 10000000 541274352
8 158 240570794.4 10000000 541274352
8 136 257233897.6 10000000 541274352
8 119 261120166 10000000 541274352
8 104 254050962.4 10000000 541274352
16 1250001 123759996 10000000 541274352
16 156251 88826055.1 10000000 541274352
16 46298 93741182.4 10000000 541274352
16 19533 89811894.6 10000000 541274352
16 10001 102314023.1 10000000 541274352
16 5789 107780040.7 10000000 541274352
16 3646 101519440.8 10000000 541274352
16 2443 100090584.7 10000000 541274352
16 1716 104191329.6 10000000 541274352
16 1251 114156722.7 10000000 541274352
16 941 117230004.2 10000000 541274352
16 725 116381388.2 10000000 541274352
16 570 114915417.8 10000000 541274352
16 457 122058633.2 10000000 541274352
16 372 121894468.2 10000000 541274352
16 307 123601517.1 10000000 541274352
16 256 130679210.1 10000000 541274352
16 216 122611810.2 10000000 541274352
16 184 128755253.2 10000000 541274352
16 158 168309589.2 10000000 541274352
16 136 169514731.8 10000000 541274352
16 119 174549463.8 10000000 541274352
16 104 176098739.5 10000000 541274352
32 1250001 128974774.1 10000000 541274352
32 156251 71832882.2 10000000 541274352
32 46298 76581899.1 10000000 541274352
32 19533 72199980.7 10000000 541274352
32 10001 81476477.9 10000000 541274352
32 5789 81186830 10000000 541274352
32 3646 80316605.5 10000000 541274352
32 2443 75937673.4 10000000 541274352
32 1716 74998875.3 10000000 541274352
32 1251 89459440 10000000 541274352
32 941 90268864.6 10000000 541274352
32 725 89136961.4 10000000 541274352
32 570 90595524.1 10000000 541274352
32 457 97093903.2 10000000 541274352
32 372 96274441.9 10000000 541274352
32 307 94860100.5 10000000 541274352
32 256 100044834.2 10000000 541274352
32 216 96726079.1 10000000 541274352
32 184 94648719.8 10000000 541274352
32 158 127710309.6 10000000 541274352
32 136 139141190.2 10000000 541274352
32 119 144213539.2 10000000 541274352
32 104 141718851 10000000 541274352
