#size threads block_size3/3-Join
1 1250001 53853534.1 10000000 6676974
1 156251 90467670.7 10000000 6676974
1 46298 99436911.8 10000000 6676974
1 19533 103793387.5 10000000 6676974
1 10001 118268443.3 10000000 6676974
1 5789 124375246.9 10000000 6676974
1 3646 128428717.4 10000000 6676974
1 2443 131824750.8 10000000 6676974
1 1716 130359585.9 10000000 6676974
1 1251 152141787.7 10000000 6676974
1 941 152327418 10000000 6676974
1 725 149485849.4 10000000 6676974
1 570 155985239.2 10000000 6676974
1 457 202309091.2 10000000 6676974
1 372 198084326.5 10000000 6676974
1 307 204724781.6 10000000 6676974
1 256 197036811 10000000 6676974
1 216 212643310.6 10000000 6676974
1 184 207361912.9 10000000 6676974
1 158 368883367 10000000 6676974
1 136 366496679.8 10000000 6676974
1 119 373894477.9 10000000 6676974
1 104 378115627.4 10000000 6676974
2 1250001 38795492.1 10000000 6676974
2 156251 60353051.1 10000000 6676974
2 46298 71792470.8 10000000 6676974
2 19533 69533042 10000000 6676974
2 10001 76628798.2 10000000 6676974
2 5789 78341048.2 10000000 6676974
2 3646 79545954 10000000 6676974
2 2443 78969836.6 10000000 6676974
2 1716 76198226.4 10000000 6676974
2 1251 97419765.4 10000000 6676974
2 941 98724038.1 10000000 6676974
2 725 98119523.7 10000000 6676974
2 570 94543992.9 10000000 6676974
2 457 121529849.9 10000000 6676974
2 372 117529891.5 10000000 6676974
2 307 117610910.6 10000000 6676974
2 256 127836314.7 10000000 6676974
2 216 121291166.9 10000000 6676974
2 184 117189691.5 10000000 6676974
2 158 222849019.8 10000000 6676974
2 136 226902909.7 10000000 6676974
2 119 223010816.8 10000000 6676974
2 104 210879020.3 10000000 6676974
3 1250001 31393205.9 10000000 6676974
3 156251 47168212.8 10000000 6676974
3 46298 61804810 10000000 6676974
3 19533 56822105.7 10000000 6676974
3 10001 67595891.8 10000000 6676974
3 5789 63787112 10000000 6676974
3 3646 65798917.4 10000000 6676974
3 2443 64597895.2 10000000 6676974
3 1716 63551673.9 10000000 6676974
3 1251 80326368.4 10000000 6676974
3 941 79313311.3 10000000 6676974
3 725 79452906.2 10000000 6676974
3 570 75613826.6 10000000 6676974
3 457 92913586.3 10000000 6676974
3 372 93704474.9 10000000 6676974
3 307 90456537.5 10000000 6676974
3 256 91050878.2 10000000 6676974
3 216 93705478.4 10000000 6676974
3 184 94333169.5 10000000 6676974
3 158 164753954.9 10000000 6676974
3 136 162316487.6 10000000 6676974
3 119 171891137.6 10000000 6676974
3 104 162931170 10000000 6676974
4 1250001 31678035.2 10000000 6676974
4 156251 44414501.4 10000000 6676974
4 46298 57172281.8 10000000 6676974
4 19533 51134989.6 10000000 6676974
4 10001 60863976.3 10000000 6676974
4 5789 62032778.1 10000000 6676974
4 3646 57577595.5 10000000 6676974
4 2443 58657608.5 10000000 6676974
4 1716 59286678.8 10000000 6676974
4 1251 74876284.4 10000000 6676974
4 941 73751433.5 10000000 6676974
4 725 63747679.7 10000000 6676974
4 570 74891261.3 10000000 6676974
4 457 82197497.4 10000000 6676974
4 372 76131055.3 10000000 6676974
4 307 76556091 10000000 6676974
4 256 77850264.6 10000000 6676974
4 216 81057791.3 10000000 6676974
