#size threads block_size3/3-Join
1 1250001 54260226.3 10000000 13233321
1 156251 101146190.3 10000000 13233321
1 46298 119510488.8 10000000 13233321
1 19533 116651484.4 10000000 13233321
1 10001 128272630.5 10000000 13233321
1 5789 128100765.6 10000000 13233321
1 3646 142651696.8 10000000 13233321
1 2443 136112187.9 10000000 13233321
1 1716 144813546.8 10000000 13233321
1 1251 187828518.4 10000000 13233321
1 941 165911830.4 10000000 13233321
1 725 175293264.1 10000000 13233321
1 570 190938789.5 10000000 13233321
1 457 214900109.5 10000000 13233321
1 372 226069940.8 10000000 13233321
1 307 219816654.4 10000000 13233321
1 256 216956297.2 10000000 13233321
1 216 214751277.2 10000000 13233321
1 184 214921142.8 10000000 13233321
1 158 395349102.6 10000000 13233321
1 136 384195655.2 10000000 13233321
1 119 393973629.8 10000000 13233321
1 104 391134758.2 10000000 13233321
2 1250001 37482157.2 10000000 13233321
2 156251 61191776.5 10000000 13233321
2 46298 71629901.6 10000000 13233321
2 19533 73516102.1 10000000 13233321
2 10001 84437855.2 10000000 13233321
2 5789 85028353.2 10000000 13233321
2 3646 86479097.9 10000000 13233321
2 2443 81314615.1 10000000 13233321
2 1716 84954846 10000000 13233321
2 1251 109893289 10000000 13233321
2 941 102545936.7 10000000 13233321
2 725 109236247.8 10000000 13233321
2 570 109644090.1 10000000 13233321
2 457 135647815.9 10000000 13233321
2 372 138865479.7 10000000 13233321
2 307 135487026 10000000 13233321
2 256 129915964.8 10000000 13233321
2 216 132959691.4 10000000 13233321
2 184 131337178.6 10000000 13233321
2 158 235050108 10000000 13233321
2 136 230253988.7 10000000 13233321
2 119 233865539.8 10000000 13233321
2 104 232336229.8 10000000 13233321
3 1250001 28779759.6 10000000 13233321
3 156251 52217231.4 10000000 13233321
3 46298 59249597.3 10000000 13233321
3 19533 60859637 10000000 13233321
3 10001 70013433.2 10000000 13233321
3 5789 68590683.3 10000000 13233321
3 3646 67869478.3 10000000 13233321
3 2443 68127904.5 10000000 13233321
3 1716 67949423.6 10000000 13233321
3 1251 84217054.5 10000000 13233321
3 941 78903365.5 10000000 13233321
3 725 83350672.5 10000000 13233321
3 570 84826382.7 10000000 13233321
3 457 101381360.3 10000000 13233321
3 372 99255289.8 10000000 13233321
3 307 101396870.9 10000000 13233321
3 256 103440311.3 10000000 13233321
3 216 100894464.2 10000000 13233321
3 184 101936042.2 10000000 13233321
3 158 175050241.5 10000000 13233321
3 136 172263506.3 10000000 13233321
3 119 170298174.5 10000000 13233321
3 104 176552223 10000000 13233321
4 1250001 27003665.6 10000000 13233321
4 156251 45105617.2 10000000 13233321
4 46298 55451943.6 10000000 13233321
4 19533 55234437.8 10000000 13233321
4 10001 62765162.6 10000000 13233321
4 5789 62223024.2 10000000 13233321
4 3646 60921440.4 10000000 13233321
4 2443 60395051.3 10000000 13233321
4 1716 57295704.7 10000000 13233321
4 1251 78521334.5 10000000 13233321
4 941 76115616.5 10000000 13233321
4 725 78070043.4 10000000 13233321
4 570 74107358 10000000 13233321
4 457 84999554.6 10000000 13233321
4 372 83858686 10000000 13233321
4 307 88471639.7 10000000 13233321
4 256 84306648.4 10000000 13233321
4 216 85678965.1 10000000 13233321
4 184 86758233.4 10000000 13233321
4 158 149657603.8 10000000 13233321
4 136 148735984.7 10000000 13233321
4 119 147933299.5 10000000 13233321
4 104 144438742.3 10000000 13233321
6 1250001 28693307.7 10000000 13233321
6 156251 41822228.8 10000000 13233321
6 46298 52218108.6 10000000 13233321
6 19533 50824660.1 10000000 13233321
6 10001 54300571.4 10000000 13233321
6 5789 56623971 10000000 13233321
6 3646 50948467.9 10000000 13233321
6 2443 53711672.2 10000000 13233321
6 1716 51059179.6 10000000 13233321
6 1251 63911337.9 10000000 13233321
6 941 57873163.1 10000000 13233321
6 725 65385043 10000000 13233321
6 570 67387007.8 10000000 13233321
6 457 69922744.8 10000000 13233321
6 372 71496874.9 10000000 13233321
6 307 69505858.1 10000000 13233321
6 256 71761802.2 10000000 13233321
6 216 70337148.5 10000000 13233321
6 184 70243181.7 10000000 13233321
6 158 118810834.7 10000000 13233321
6 136 114655636.8 10000000 13233321
6 119 114358313.8 10000000 13233321
6 104 117554190.3 10000000 13233321
8 1250001 27710707.3 10000000 13233321
8 156251 40850173.3 10000000 13233321
8 46298 49244430.2 10000000 13233321
8 19533 47380107 10000000 13233321
8 10001 51911149.9 10000000 13233321
8 5789 49517597.5 10000000 13233321
8 3646 50161980.1 10000000 13233321
8 2443 51251322.9 10000000 13233321
8 1716 49499873.2 10000000 13233321
8 1251 59565038.7 10000000 13233321
8 941 61514706.1 10000000 13233321
8 725 57878633.3 10000000 13233321
8 570 60295825.9 10000000 13233321
8 457 64117005.8 10000000 13233321
8 372 61409267.9 10000000 13233321
8 307 61951607.4 10000000 13233321
8 256 64834687.9 10000000 13233321
8 216 63823426.2 10000000 13233321
8 184 64804589.1 10000000 13233321
8 158 97892268 10000000 13233321
8 136 107987215.3 10000000 13233321
8 119 101616141.5 10000000 13233321
8 104 98886282.9 10000000 13233321
16 1250001 26364762.5 10000000 13233321
16 156251 41279732.9 10000000 13233321
16 46298 50733836.2 10000000 13233321
16 19533 41120706.7 10000000 13233321
16 10001 51304584.6 10000000 13233321
16 5789 50231348.2 10000000 13233321
16 3646 43836250.2 10000000 13233321
16 2443 44585294.6 10000000 13233321
16 1716 47457031.2 10000000 13233321
16 1251 56567264 10000000 13233321
16 941 55465834.3 10000000 13233321
16 725 54633541.6 10000000 13233321
16 570 57046816.2 10000000 13233321
16 457 53496782 10000000 13233321
16 372 58072221.3 10000000 13233321
16 307 59220891.3 10000000 13233321
16 256 54038093 10000000 13233321
16 216 55637204.3 10000000 13233321
16 184 54938131.8 10000000 13233321
16 158 90609810.9 10000000 13233321
16 136 87266249.3 10000000 13233321
16 119 89355108.4 10000000 13233321
16 104 94148665.4 10000000 13233321
32 1250001 29655927.4 10000000 13233321
32 156251 41566866 10000000 13233321
32 46298 50104278.4 10000000 13233321
32 19533 45874021.4 10000000 13233321
32 10001 51113069.8 10000000 13233321
32 5789 53965563.6 10000000 13233321
32 3646 44253717.9 10000000 13233321
32 2443 43014690.3 10000000 13233321
32 1716 45834835.3 10000000 13233321
32 1251 52415175.3 10000000 13233321
32 941 53805921.5 10000000 13233321
32 725 56313511.8 10000000 13233321
32 570 49572771.5 10000000 13233321
32 457 54849846.7 10000000 13233321
32 372 55336906.1 10000000 13233321
32 307 56960715.6 10000000 13233321
32 256 56027513.5 10000000 13233321
32 216 51715512.9 10000000 13233321
32 184 56405969.6 10000000 13233321
32 158 85310353.8 10000000 13233321
32 136 92133304.2 10000000 13233321
32 119 87590985.8 10000000 13233321
32 104 93535120.9 10000000 13233321
